asset_id,received,condition,inventory_age_days,location_verified,ts,source
A1815,True,NORMAL,54.6,True,1786545723.859465,warehouse_iot
A1816,False,NORMAL,5.1,True,1787202150.859469,warehouse_iot
A1817,True,NORMAL,0,True,1786882751.859474,warehouse_iot
A1818,False,NORMAL,19.7,True,1787338682.859478,warehouse_iot
A1819,False,NORMAL,25.7,True,1787638003.8594828,warehouse_iot
A1820,True,NORMAL,13.8,True,1787641038.859488,warehouse_iot
A1821,True,NORMAL,49.1,True,1786343247.859492,warehouse_iot
A1822,False,NORMAL,3.0,True,1786493997.8594959,warehouse_iot
A1823,True,NORMAL,0,True,1785686233.8595011,warehouse_iot
A1824,True,NORMAL,26.5,True,1787010604.859506,warehouse_iot
A1825,False,NORMAL,9.7,True,1786551975.85951,warehouse_iot
A1826,True,NORMAL,25.4,True,1787615077.859514,warehouse_iot
A1827,False,NORMAL,17.4,True,1786963412.859519,warehouse_iot
A1828,False,NORMAL,15.1,True,1787026110.859523,warehouse_iot
A1829,False,NORMAL,44.4,True,1786376541.8595269,warehouse_iot
A1830,False,NORMAL,35.7,True,1787815377.859531,warehouse_iot
A1831,True,NORMAL,13.6,True,1785690774.859536,warehouse_iot
A1832,False,NORMAL,4.6,True,1786288240.85954,warehouse_iot
A1833,True,NORMAL,5.2,True,1786390863.859545,warehouse_iot
A1834,False,NORMAL,39.7,True,1786436610.859549,warehouse_iot
A1835,False,NORMAL,27.6,True,1786369769.859553,warehouse_iot
A1836,False,NORMAL,4.7,True,1786840068.8595572,warehouse_iot
A1837,False,NORMAL,0.8,True,1787175894.859562,warehouse_iot
A1838,False,NORMAL,12.0,True,1786800853.859566,warehouse_iot
A1839,False,NORMAL,17.6,True,1786985260.85957,warehouse_iot
A1840,True,NORMAL,29.4,True,1786577253.859576,warehouse_iot
A1841,False,NORMAL,11.9,True,1787554509.8595798,warehouse_iot
A1842,False,NORMAL,42.9,True,1787397331.859585,warehouse_iot
A1843,True,NORMAL,32.5,True,1787070049.859589,warehouse_iot
A1844,True,NORMAL,18.3,True,1785581594.859593,warehouse_iot
A1845,False,NORMAL,0,True,1786851107.859597,warehouse_iot
A1846,False,NORMAL,57.6,True,1786574781.859603,warehouse_iot
A1847,False,NORMAL,0,True,1785381000.859607,warehouse_iot
A1848,False,NORMAL,15.1,True,1786797218.8596108,warehouse_iot
A1849,False,DETERIORATED,12.5,True,1787517537.859616,warehouse_iot
A1850,False,NORMAL,14.3,True,1787416096.85962,warehouse_iot
A1851,True,NORMAL,25.0,True,1787148519.859624,warehouse_iot
A1852,False,NORMAL,0,True,1787624758.8596292,warehouse_iot
A1853,False,NORMAL,4.3,True,1785662690.859633,warehouse_iot
A1854,True,NORMAL,19.5,True,1787257935.859638,warehouse_iot
A1855,False,NORMAL,0,True,1785519233.859642,warehouse_iot
A1856,False,NORMAL,0,True,1786646359.8596458,warehouse_iot
A1857,True,NORMAL,11.3,True,1787751022.8596501,warehouse_iot
A1858,False,NORMAL,17.7,True,1785636718.859655,warehouse_iot
A1859,False,DETERIORATED,10.3,True,1787275272.859659,warehouse_iot
A1860,False,DETERIORATED,10.4,True,1787542860.859664,warehouse_iot
A1861,True,NORMAL,31.5,True,1785437454.859668,warehouse_iot
A1862,False,NORMAL,21.5,True,1787871130.859672,warehouse_iot
A1863,False,NORMAL,13.5,True,1786672213.8596768,warehouse_iot
A1864,False,NORMAL,31.1,True,1786266123.8596811,warehouse_iot
A1865,True,NORMAL,23.3,True,1787812251.8596852,warehouse_iot
A1866,True,NORMAL,14.7,True,1786254541.859689,warehouse_iot
A1867,False,NORMAL,19.1,True,1787262908.859694,warehouse_iot
A1868,True,NORMAL,3.4,True,1787911373.8596978,warehouse_iot
A1869,False,NORMAL,19.9,True,1786243793.859702,warehouse_iot
A1870,False,NORMAL,44.0,True,1787543869.8597069,warehouse_iot
A1871,True,NORMAL,0,True,1787688682.859712,warehouse_iot
A1872,True,NORMAL,4.6,True,1785384898.8597162,warehouse_iot
A1873,False,NORMAL,24.0,True,1787021920.85972,warehouse_iot
A1874,True,NORMAL,20.7,True,1787296419.859725,warehouse_iot
A1875,False,NORMAL,21.7,True,1785882530.8597288,warehouse_iot
A1876,True,NORMAL,15.8,True,1785699163.859733,warehouse_iot
A1877,False,NORMAL,17.5,True,1786585574.8597372,warehouse_iot
A1878,True,NORMAL,25.2,True,1787686413.859742,warehouse_iot
A1879,False,NORMAL,42.8,True,1787485510.859746,warehouse_iot
A1880,False,NORMAL,18.5,True,1787912379.8597498,warehouse_iot
A1881,False,NORMAL,35.6,True,1786566739.859755,warehouse_iot
A1882,True,NORMAL,18.2,True,1787112030.85976,warehouse_iot
A1883,False,NORMAL,19.1,False,1787812168.859765,warehouse_iot
A1884,False,NORMAL,16.2,True,1785935993.85977,warehouse_iot
A1885,False,NORMAL,23.3,True,1786370543.8597739,warehouse_iot
A1886,False,NORMAL,9.5,True,1787683188.8597791,warehouse_iot
A1887,True,NORMAL,29.8,True,1787228820.859784,warehouse_iot
A1888,False,NORMAL,0,True,1787042120.859788,warehouse_iot
A1889,False,NORMAL,38.3,True,1785735200.859793,warehouse_iot
A1890,False,NORMAL,10.2,True,1787452099.859797,warehouse_iot
A1891,True,NORMAL,12.7,True,1786111567.859802,warehouse_iot
A1892,False,DETERIORATED,34.1,True,1785725558.859806,warehouse_iot
A1893,False,DETERIORATED,23.3,True,1785498553.85981,warehouse_iot
A1894,True,NORMAL,19.4,True,1787354973.859815,warehouse_iot
A1895,True,DETERIORATED,17.9,True,1787584229.859819,warehouse_iot
A1896,True,NORMAL,2.3,True,1786068254.8598242,warehouse_iot
A1897,False,NORMAL,0,True,1787128201.859828,warehouse_iot
A1898,False,NORMAL,7.0,True,1785814806.859832,warehouse_iot
A1899,True,NORMAL,15.4,True,1785577324.8598368,warehouse_iot
A1900,False,NORMAL,16.0,True,1786924603.859841,warehouse_iot
A1901,False,NORMAL,15.4,True,1786378427.8598452,warehouse_iot
A1902,True,NORMAL,32.8,True,1786214392.859849,warehouse_iot
A1903,False,NORMAL,30.1,False,1785449422.859854,warehouse_iot
A1904,True,NORMAL,38.1,True,1786794278.859858,warehouse_iot
A1905,True,NORMAL,22.8,True,1787094914.859863,warehouse_iot
A1906,False,NORMAL,31.8,True,1785419823.8598669,warehouse_iot
A1907,True,NORMAL,9.9,True,1786445967.859871,warehouse_iot
A1908,True,NORMAL,22.8,True,1787550398.859875,warehouse_iot
A1909,False,DETERIORATED,23.4,True,1786714033.859879,warehouse_iot
A1910,True,NORMAL,18.2,True,1787802935.859884,warehouse_iot
A1911,False,NORMAL,0,True,1787166308.859888,warehouse_iot
A1912,False,NORMAL,19.9,False,1786212324.859892,warehouse_iot
A1913,False,NORMAL,26.7,True,1786507357.8598971,warehouse_iot
A1914,True,NORMAL,11.5,True,1786636569.859901,warehouse_iot
A1915,False,NORMAL,37.7,False,1787216265.859906,warehouse_iot
A1916,False,DETERIORATED,29.0,True,1787869222.8599098,warehouse_iot
A1917,True,NORMAL,67.5,True,1787133283.859915,warehouse_iot
A1918,False,NORMAL,0,True,1787860551.859919,warehouse_iot
A1919,True,NORMAL,25.0,True,1787443569.859924,warehouse_iot
A1920,True,NORMAL,29.9,True,1786676820.8599281,warehouse_iot
A1921,False,NORMAL,29.3,True,1786538585.859933,warehouse_iot
A1922,False,DETERIORATED,25.3,True,1786108882.8599381,warehouse_iot
A1923,True,NORMAL,17.4,True,1785844688.859942,warehouse_iot
A1924,False,NORMAL,0,True,1786499330.859947,warehouse_iot
A1925,False,NORMAL,16.8,True,1787105782.859951,warehouse_iot
A1926,False,DAMAGED,23.5,True,1787025598.859957,warehouse_iot
A1927,False,NORMAL,10.9,True,1787255122.8599622,warehouse_iot
A1928,True,NORMAL,30.3,True,1786225052.859966,warehouse_iot
A1929,True,NORMAL,20.4,True,1787046555.859971,warehouse_iot
A1930,False,NORMAL,48.2,True,1787413417.859976,warehouse_iot
A1931,False,DETERIORATED,46.9,True,1785493215.859981,warehouse_iot
A1932,False,NORMAL,10.5,True,1787950777.8599858,warehouse_iot
A1933,False,NORMAL,5.0,True,1787506734.859992,warehouse_iot
A1934,False,DETERIORATED,25.7,True,1785763830.8599958,warehouse_iot
A1935,False,NORMAL,24.7,True,1786189616.860002,warehouse_iot
A1936,False,NORMAL,36.4,True,1787763249.8600059,warehouse_iot
A1937,False,NORMAL,7.5,False,1785655256.860012,warehouse_iot
A1938,False,DETERIORATED,0,True,1786681649.8600168,warehouse_iot
A1939,False,DETERIORATED,10.5,True,1787018771.860022,warehouse_iot
A1940,False,NORMAL,0,True,1786265484.8600261,warehouse_iot
A1941,False,NORMAL,29.7,True,1786589788.860031,warehouse_iot
A1942,False,NORMAL,20.7,True,1787250812.8600361,warehouse_iot
A1943,False,NORMAL,24.2,True,1787450941.86004,warehouse_iot
A1944,False,NORMAL,10.8,True,1787183703.860045,warehouse_iot
A1945,False,NORMAL,53.2,False,1787354345.86005,warehouse_iot
A1946,False,NORMAL,3.6,True,1785488173.860055,warehouse_iot
A1947,False,NORMAL,0,True,1786213626.86006,warehouse_iot
A1948,False,NORMAL,25.2,True,1787214503.860065,warehouse_iot
A1949,False,NORMAL,5.5,True,1787494372.86007,warehouse_iot
A1950,False,DETERIORATED,0,True,1787107785.860076,warehouse_iot
A1951,True,NORMAL,0,True,1786151253.8600802,warehouse_iot
A1952,False,NORMAL,13.9,True,1785863490.860085,warehouse_iot
A1953,False,DETERIORATED,21.6,True,1786446813.86009,warehouse_iot
A1954,False,NORMAL,30.0,True,1787799329.860096,warehouse_iot
A1955,False,NORMAL,6.3,True,1786742517.8601012,warehouse_iot
A1956,False,NORMAL,0,True,1786477690.860106,warehouse_iot
A1957,False,NORMAL,17.9,True,1787671751.860111,warehouse_iot
A1958,False,NORMAL,0,True,1786797226.860116,warehouse_iot
A1959,False,NORMAL,12.4,True,1787686950.860121,warehouse_iot
A1960,True,NORMAL,0,True,1786827144.860126,warehouse_iot
A1961,True,NORMAL,0,True,1785666775.86013,warehouse_iot
A1962,False,NORMAL,36.5,True,1786779187.8601348,warehouse_iot
A1963,False,NORMAL,55.1,True,1786627268.86014,warehouse_iot
A1964,False,DETERIORATED,3.1,True,1787205007.8601449,warehouse_iot
A1965,True,NORMAL,5.3,True,1786531006.860149,warehouse_iot
A1966,True,NORMAL,21.8,True,1786711763.8601549,warehouse_iot
A1967,False,NORMAL,37.6,True,1787881857.860162,warehouse_iot
A1968,True,NORMAL,16.2,True,1786748489.8601658,warehouse_iot
A1969,False,NORMAL,15.7,True,1786915553.860171,warehouse_iot
A1970,False,DAMAGED,22.3,True,1786071848.8601758,warehouse_iot
A1971,False,NORMAL,30.4,True,1787387311.860181,warehouse_iot
A1972,False,NORMAL,32.8,True,1785447058.860186,warehouse_iot
A1973,False,NORMAL,10.5,True,1786451267.8601909,warehouse_iot
A1974,False,NORMAL,26.0,True,1785516411.860196,warehouse_iot
A1975,False,NORMAL,14.0,True,1786157792.860201,warehouse_iot
A1976,False,NORMAL,20.4,True,1786566424.860207,warehouse_iot
A1977,False,NORMAL,22.4,True,1787851271.860211,warehouse_iot
A1978,False,NORMAL,0,True,1786238127.8602161,warehouse_iot
A1979,True,DETERIORATED,23.9,True,1786953488.860221,warehouse_iot
A1980,False,DAMAGED,27.1,True,1787458590.8602262,warehouse_iot
A1981,False,NORMAL,0,True,1787711791.860231,warehouse_iot
A1982,False,NORMAL,5.6,True,1787511327.860235,warehouse_iot
A1983,True,NORMAL,15.1,True,1787830765.86024,warehouse_iot
A1984,False,NORMAL,25.0,True,1785573597.860245,warehouse_iot
A1985,False,NORMAL,45.0,True,1787222588.86025,warehouse_iot
A1986,False,NORMAL,26.1,True,1786677778.860255,warehouse_iot
A1987,True,NORMAL,0.1,True,1787936330.86026,warehouse_iot
A1988,False,NORMAL,2.8,True,1786941640.8602638,warehouse_iot
A1989,False,NORMAL,31.7,True,1785499000.860269,warehouse_iot
A1990,False,NORMAL,21.3,True,1786315250.8602738,warehouse_iot
A1991,False,NORMAL,3.7,True,1785402393.860279,warehouse_iot
A1992,True,NORMAL,19.0,True,1787883870.8602839,warehouse_iot
A1993,False,NORMAL,0,True,1785765637.860288,warehouse_iot
A1994,False,NORMAL,10.7,True,1787691906.8602931,warehouse_iot
A1995,True,NORMAL,22.7,True,1787593106.860298,warehouse_iot
A1996,False,NORMAL,33.5,True,1786616620.8603032,warehouse_iot
A1997,False,NORMAL,28.6,True,1787750861.860308,warehouse_iot
A1998,False,NORMAL,27.7,True,1787000972.8603132,warehouse_iot
A1999,True,NORMAL,27.4,True,1787606884.860317,warehouse_iot
